year,league,team,player_name,player_id,mlb_team,position,salary,status,eligibility,roster_section
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Paul Goldschmidt,3159,NYY,1B,26,act,"1B,CI,SW",active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Dan Uggla,567,FA,2B,15,act,"2B,SW,MI",active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Elliot Johnson,1468,LAD,SS,0,act,"OF,SS,2B,SW,MI,3B",active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Cody Asche,4188,Min,3B,13,act,3B,active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Jason Heyward,1968,SD,OF,28,act,"OF,SW",active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Christian Yelich,3314,Mil,OF,1,act,OF,active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Alfonso Soriano,294,FA,OF,13,act,"OF,SW",active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Carlos Gomez,902,FA,OF,25,act,"OF,SW",active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Miguel Montero,25,Was,C,17,act,"C,SW",active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Evan Gattis,3959,FA,C,2,act,"C,OF",active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Matt Davidson,2700,FA,UT,1,act,3B,active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Randall Delgado,2725,NYY,P,0,act,P,active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Luke Gregerson,2593,FA,P,2,act,P,active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Trevor Rosenthal,3933,FA,P,2,act,P,active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Julio Teheran,2098,ChC,P,8,act,P,active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Huston Street,1060,FA,P,14,act,P,active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Cliff Lee,381,Phi,P,26,act,P,active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Madison Bumgarner,2053,FA,P,22,act,P,active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Aroldis Chapman,2894,Bos,P,21,act,P,active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,David Hernandez,2224,FA,P,1,act,P,active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Michael Wacha,4080,KC,P,0,act,P,active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Tommy Medica,4667,FA,CI,22,act,1B,active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Kevin Frandsen,1305,FA,MI,0,act,"1B,CI,3B,SW,2B",active
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Pete Kozma,2112,FA,SS,3,res,"SS,MI,SW",reserved
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Carlos Martinez,3606,FA,P,9,res,P,reserved
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Jeremy Hefner,2651,StL,P,0,dis,P,reserved
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Jonathan Pettibone,4065,ChC,P,1,dis,P,reserved
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Edinson Volquez,332,FA,P,14,res,P,reserved
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Eric O'Flaherty,1343,FA,P,0,dis,P,reserved
2013,nl,Tristan H. Cockcroft have 0 active players at INF but the Minimum is 1,Eric Chavez,1065,Ari,CI,1,res,"3B,1B,SW,CI",reserved
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Todd Frazier,1979,Pit,1B,20,act,"1B,3B,SW,CI",active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Brandon Phillips,344,FA,2B,24,act,"2B,SW,MI",active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Starlin Castro,2724,FA,SS,27,act,"UT,SS,MI,SW",active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Pablo Sandoval,2182,SF,3B,20,act,"3B,SW,CI",active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Ryan Ludwick,1418,Tex,OF,12,act,"OF,SW",active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Tony Campana,3739,CWS,OF,10,act,"OF,SW",active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Lucas Duda,3305,FA,OF,9,act,"1B,OF,SW",active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Darin Ruf,4191,FA,OF,0,act,"1B,OF,SW",active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Yorvit Torrealba,452,ChC,C,0,act,"C,SW",active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Dioner Navarro,1462,FA,C,0,act,"C,SW",active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Jeff Bianchi,2156,Col,UT,1,act,"3B,SS,2B,SW,MI",active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Wilfredo Tovar,4256,FA,SW,0,act,"UT,SS",active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Brad Ziegler,1090,Ari,P,0,act,P,active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Alfredo Simon,814,FA,P,0,act,P,active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Francisco Liriano,880,Tor,P,6,act,P,active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Patrick Corbin,3339,Tor,P,1,act,P,active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Jorge De La Rosa,658,Col,P,1,act,P,active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Travis Wood,2821,FA,P,1,act,P,active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Vince Mazzaro,2213,Cin,P,0,act,P,active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Tyson Ross,2330,FA,P,4,act,P,active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Craig Kimbrel,2633,NYM,P,23,act,P,active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Adrian Gonzalez,1250,NYM,CI,26,act,"1B,CI,SW,OF",active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Cesar Hernandez,3413,FA,MI,4,act,"2B,OF",active
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Andre Ethier,797,LAD,OF,17,res,"OF,SW",reserved
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Xavier Paul,800,Tex,UT,1,res,"OF,SW",reserved
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Logan Schafer,3038,Bal,SW,1,res,"OF,SW",reserved
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,J.J. Putz,1344,FA,P,1,dis,P,reserved
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Cory Luebke,3127,CWS,P,1,dis,P,reserved
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Edward Mujica,386,StL,P,3,res,P,reserved
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Jenrry Mejia,2722,Bos,P,11,dis,P,reserved
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,John Lannan,1618,Was,P,0,dis,P,reserved
2013,nl,Mike Gianella have 0 active players at INF but the Minimum is 1,Taylor Jordan,4592,FA,P,1,dis,P,reserved
2013,nl,Phil Hertz have 0 active players at INF but the Minimum is 1,Tyler Moore,3632,Mia,1B,1,act,"1B,OF,SW",active
2013,nl,Phil Hertz have 0 active players at INF but the Minimum is 1,Neil Walker,1221,Phi,2B,20,act,"2B,SW,MI",active
2013,nl,Phil Hertz have 0 active players at INF but the Minimum is 1,Jimmy Rollins,1131,FA,SS,22,act,"SS,MI,SW",active
2013,nl,Phil Hertz have 0 active players at INF but the Minimum is 1,Anthony Rendon,3205,LAA,3B,0,act,"3B,2B",active
2013,nl,Phil Hertz have 0 active players at INF but the Minimum is 1,Martin Prado,80,Mia,OF,24,act,"UT,3B,OF,2B,SW,CI",active
2013,nl,Phil Hertz have 0 active players at INF but the Minimum is 1,Domonic Brown,2066,FA,OF,15,act,"OF,SW",active
2013,nl,Phil Hertz have 0 active players at INF but the Minimum is 1,Melvin Upton,1476,FA,OF,59,act,"OF,SW",active
2013,nl,Phil Hertz have 0 active players at INF but the Minimum is 1,Brian Bogusevic,2259,Bos,OF,9,act,"OF,SW",active
2013,nl,Phil Hertz have 0 active players at INF but the Minimum is 1,Yadier Molina,1404,StL,C,20,act,"C,1B,SW",active
2013,nl,Phil Hertz have 0 active players at INF but the Minimum is 1,Travis D'Arnaud,2621,LAA,C,1,act,C,active
2013,nl,Phil Hertz have 0 active players at INF but the Minimum is 1,Starling Marte,2908,KC,UT,16,act,"OF,SW",active
2013,nl,Phil Hertz have 0 active players at INF but the Minimum is 1,Gaby Sanchez,600,FA,SW,2,act,"1B,SW,CI",active
2013,nl,Phil Hertz have 0 active players at INF but the Minimum is 1,Sam LeCure,2242,LAD,P,1,act,P,active
2013,nl,Phil Hertz have 0 active players at INF but the Minimum is 1,Mark Melancon,1022,FA,P,2,act,P,active
2013,nl,Phil Hertz have 0 active players at INF but the Minimum is 1,Ronald Belisario,1161,Bos,P,0,act,P,active
